iccs,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2009,49.04
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2010,50.73
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2011,38.8
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2012,40.4
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2013,41.9
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2014,44.7
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2015,55.68
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2016,66.23
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2017,70.25
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2018,78.52
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2019,78.14
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2020,70.7
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2021,71.05
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2022,78.32
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2008,626.72
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2009,1113.26
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2010,1145.32
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2011,1158.95
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2012,1167.39
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2013,1210.2
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2014,994.96
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2015,1045.54
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2016,999.96
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2017,951.05
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2018,899.42
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2019,886.61
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2020,797.12
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2021,702.25
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2022,632.86
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2008,100.34
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2009,88.59
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2010,103.89
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2011,111.46
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2012,119.49
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2013,115.03
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2014,125.87
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2015,109.8
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2016,103.26
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2017,109.97
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2018,132.14
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2019,117.82
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2020,95.27
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2021,93.53
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2022,113.3
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2008,27.19
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2009,29.22
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2010,28.77
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2011,34.66
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2012,36.3
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2013,48.66
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2014,53.24
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2015,52.66
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2016,52.75
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2017,52.93
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2018,51.51
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2019,45.25
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2020,39.19
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2021,39.21
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2022,39.94
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2008,291.85
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2009,287.6
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2010,282.39
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2011,294.77
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2012,295.22
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2013,314.85
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2014,342.63
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2015,348.05
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2016,368.23
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2017,400.6
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2018,423.54
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2019,433.33
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2020,439.78
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2021,434.19
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2022,409.28
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2008,369.99
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2009,347.6
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2010,353.89
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2011,414.95
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2012,414.67
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2013,460.18
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2014,499.23
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2015,438.41
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2016,414.96
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2017,481.56
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2018,521.86
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2019,567.58
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2020,536.19
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2021,490.85
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2022,532.38
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2008,573.13
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2009,317.5
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2010,223.28
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2011,287.36
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2012,348.32
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2013,351.32
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2014,307.95
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2015,378.9
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2016,429.58
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2017,441.46
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2018,341.51
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2019,301.78
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2020,278.49
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2021,272.17
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2022,235.02
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2008,109.97
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2009,113.93
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2010,93.99
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2011,87.98
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2012,91.5
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2013,95.18
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2014,99.34
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2015,99.35
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2016,102.8
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2017,118.82
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2018,125.95
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2019,126.76
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2020,119.63
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2021,112.17
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2022,114.96
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2008,31.89
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2009,31.02
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2010,30.96
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2011,32.61
Unlawful acts involving controlled drugs or precursors,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2012,30.99
