STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,leg_stat,Legal status,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2015,,1677.50,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2016,,1111.33,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2017,,1010.16,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2018,,965.95,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2019,,971.23,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2020,,877.84,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2021,,812.80,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2022,,885.75,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2023,,844.69,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2008,,1812.79,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2009,,1725.45,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2010,,1721.52,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2011,,1662.23,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2012,,1623.75,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2013,,1629.53,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2014,,1589.63,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2015,,1555.02,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2016,,1535.32,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2017,,1403.76,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2018,,1331.23,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2019,,1301.47,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2020,,1302.00,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2021,,1204.48,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2022,,1134.49,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2023,,1106.78,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2008,,1355.42,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2009,,1368.00,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2010,,1357.48,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2011,,1371.27,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2012,,1315.00,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2013,,1129.99,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2014,,956.43,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2015,,840.40,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2016,,822.88,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2017,,813.78,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2018,,887.09,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2019,,891.65,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2020,,818.49,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2021,,851.48,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2022,,859.53,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2023,,831.42,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2008,,2126.18,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2009,,2273.65,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2010,,1976.02,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2011,,1953.06,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2012,,1952.36,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2013,,1853.53,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2014,,1728.20,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2015,,1773.06,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2016,,1679.63,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2017,,1752.51,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2018,,1698.78,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2019,,1486.75,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2020,,1276.51,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2021,,1336.21,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2022,,1530.41,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2023,,1668.65,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2008,,1116.62,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2009,,1152.68,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2010,,1132.39,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2011,,994.10,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2012,,1186.48,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2013,,1196.98,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2014,,1047.87,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2015,,928.64,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2016,,980.69,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2017,,964.78,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2018,,1002.43,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2019,,1025.78,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2020,,882.14,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2021,,1015.55,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2022,,1073.77,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2023,,1092.76,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2008,,773.42,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2009,,757.78,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2010,,756.35,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2011,,721.06,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2012,,694.75,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2013,,724.32,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2014,,680.11,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2015,,695.15,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2016,,695.87,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2017,,717.70,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2018,,718.74,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2019,,727.90,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2020,,677.57,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2021,,678.20,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2022,,674.24,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2023,,678.00,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2008,,2006.45,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2009,,2094.83,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2010,,2098.84,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2011,,2034.51,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2012,,1970.47,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2013,,1842.44,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2014,,1787.80,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2015,,1795.22,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2016,,1754.47,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2017,,1770.79,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2018,,1786.22,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2019,,1849.33,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2020,,1935.88,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2021,,1850.72,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2022,,1814.70,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2023,,1848.61,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2008,,869.09,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2009,,948.95,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2010,,983.60,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2011,,935.38,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2012,,900.42,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2013,,892.40,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2014,,886.43,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2015,,777.60,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2016,,681.82,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2017,,746.17,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2018,,758.44,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2019,,776.63,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2020,,744.85,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2021,,675.97,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2022,,729.17,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2023,,753.34,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2008,,977.91,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2009,,1019.75,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2010,,965.60,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2011,,983.28,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2012,,990.08,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2013,,995.28,,,,,
