STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,iccs,International classification of crime for statistical purposes (ICCS),sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2014,,5.45,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2015,,6.58,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2016,,5.59,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2017,,5.69,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2018,,4.38,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2019,,4.29,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2020,,4.38,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2021,,4.55,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2022,,4.57,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2008,,0.64,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2009,,0.77,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2010,,0.84,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2011,,0.83,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2012,,1.08,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2013,,1.32,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2014,,1.41,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2015,,1.67,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2016,,2.01,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2017,,2.12,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2018,,0.98,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2019,,1.82,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2020,,2.52,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2021,,3.12,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2022,,3.47,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2013,,0.77,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2014,,0.75,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2015,,0.95,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2016,,0.75,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2017,,0.99,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2018,,0.73,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2019,,1.24,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2020,,1.10,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2021,,1.46,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2022,,1.81,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2008,,0.50,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2009,,0.67,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2010,,0.58,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2011,,0.55,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2012,,0.72,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2013,,0.31,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2014,,0.19,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2015,,0.23,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2016,,0.28,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2017,,0.38,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2018,,0.45,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2019,,0.21,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2020,,0.64,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2021,,0.52,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2022,,0.55,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2016,,0.39,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2017,,0.59,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2018,,7.11,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2019,,5.01,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2020,,4.76,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2021,,3.21,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2022,,4.82,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2014,,7.77,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2015,,8.29,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2016,,8.31,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2017,,2.56,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2018,,2.97,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2019,,3.38,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2020,,3.53,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2021,,3.71,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2018,,21.82,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2019,,23.07,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2020,,24.65,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2021,,29.03,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2022,,34.23,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2008,,12.48,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2009,,13.55,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2010,,17.21,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2011,,17.54,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2012,,18.59,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2013,,18.14,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2014,,19.14,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2015,,18.45,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2016,,20.38,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2017,,21.54,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2018,,21.66,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKM,Scotland (NUTS 2021),2008,,1.20,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKM,Scotland (NUTS 2021),2009,,1.07,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKM,Scotland (NUTS 2021),2010,,2.24,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKM,Scotland (NUTS 2021),2011,,2.15,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKM,Scotland (NUTS 2021),2012,,1.94,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKM,Scotland (NUTS 2021),2013,,1.74,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2009,,9.49,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2010,,12.59,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2011,,9.58,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2012,,10.88,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2013,,11.27,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2014,,9.76,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2015,,9.37,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2016,,7.34,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,XK,Kosovo*,2018,,1.58,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,XK,Kosovo*,2019,,2.26,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,M,Males,P_HTHAB,Per hundred thousand inhabitants,XK,Kosovo*,2020,,4.80,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AL,Albania,2008,,29,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AL,Albania,2009,,31,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AL,Albania,2010,,22,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AL,Albania,2011,,16,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AL,Albania,2012,,42,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AL,Albania,2013,,69,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AL,Albania,2014,,56,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AL,Albania,2015,,59,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AL,Albania,2016,,32,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AL,Albania,2017,,39,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AL,Albania,2018,,41,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AL,Albania,2019,,44,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AL,Albania,2020,,42,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AL,Albania,2021,,46,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AL,Albania,2022,,44,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AT,Austria,2008,,207,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AT,Austria,2009,,208,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AT,Austria,2010,,248,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AT,Austria,2011,,279,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AT,Austria,2012,,283,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AT,Austria,2013,,297,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AT,Austria,2014,,289,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AT,Austria,2015,,257,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AT,Austria,2016,,113,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AT,Austria,2017,,122,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AT,Austria,2018,,149,,,,,
dataflow,ESTAT:CRIM_PRIS_OFF(1.0),Prisoners by offence category and sex,A,Annual,ICCS03012,Sexual assault,T,Total,NR,Number,AT,Austria,2019,,163,,,,,
